model,seed,prompt_id,family,pair_id,is_financial,idx,parse_mode,name,formula,rationale,source_type,source_ref,quote_found,valid,reasons,warnings,canonical,depth,n_vars,scale_free,uses_ts,uses_note_var
gemma4-e2b-plecpu,2,F1-009,F1,P14-IDC24-customer_advances,False,1,strict,inventory_to_assets_ratio_growth,"growth(inventory, 1) * safe_div(total_assets, inventory)","Đánh giá tốc độ tăng trưởng của hàng tồn kho so với tổng tài sản, cho thấy hiệu quả quản lý hàng tồn kho. Tăng trưởng nhanh có thể là tín hiệu tốt nếu hàng tồn kho là hàng bán chạy, ảnh hưởng tích cực đến lợi suất.",line_item,"inventory, total_assets",False,True,,,"(growth(inventory,1)*safe_div(total_assets,inventory))",3,2,True,True,False
gemma4-e2b-plecpu,2,F1-009,F1,P14-IDC24-customer_advances,False,2,strict,net_income_to_receivables_zscore,"zscore(net_income, 4) * safe_div(net_income, short_term_receivables)","So sánh lợi nhuận sau thuế với các khoản phải thu ngắn hạn (z-score) để xác định mức độ hiệu quả của việc thu hồi công nợ. Lợi nhuận cao hơn so với các khoản phải thu cho thấy chất lượng lợi nhuận tốt, dự báo lợi suất cao.",line_item,"net_income, short_term_receivables",False,False,bad_arity:zscore,,"(safe_div(net_income,short_term_receivables)*zscore(net_income,4))",3,2,False,False,False
gemma4-e2b-plecpu,2,F2-014,F2,P14-IDC24-customer_advances,False,0,strict,customer_advance_ratio_zscore,zscore(customer_advances) * 1.5,"Tỷ lệ người mua trả tiền trước (customer_advances) được chuẩn hóa để đo lường mức độ phụ thuộc vào tiền trả trước của doanh nghiệp, cho thấy khả năng thanh khoản và chất lượng doanh thu tương lai.",line_item,Doanh thu nhận trước ngắn hạn khác,False,True,,,(1.5*zscore(customer_advances)),3,1,True,False,False
gemma4-e2b-plecpu,2,F2-014,F2,P14-IDC24-customer_advances,False,1,strict,revenue_growth_lag_zscore,"zscore(growth(revenue, 1))",Tốc độ tăng trưởng doanh thu trong quý trước là một yếu tố dự báo mạnh mẽ cho sự mở rộng của hoạt động kinh doanh và khả năng tạo ra doanh thu tương lai.,note,Doanh thu chưa thực hiện và doanh thu tương lai,False,True,,,"zscore(growth(revenue,1))",3,1,True,True,False
gemma4-e2b-plecpu,2,F2-014,F2,P14-IDC24-customer_advances,False,2,strict,cfo_to_revenue_ratio_lag,abs(cfo / revenue) * lag(1),"Tỷ lệ Lưu chuyển tiền thuần từ hoạt động kinh doanh so với doanh thu trong kỳ trước cho thấy hiệu quả chuyển đổi doanh thu thành tiền mặt, là chỉ báo quan trọng về chất lượng dòng tiền.",line_item,cfo: Lưu chuyển tiền thuần từ hoạt động kinh doanh,False,False,bad_arity:lag|raw_division,,(abs((cfo/revenue))*lag(1)),4,2,False,True,False
gemma4-e2b-plecpu,2,F3-011,F3,P14-IDC24-customer_advances,False,0,strict,customer_advance_to_revenue,"safe_div(customer_advances, revenue)","Tỷ lệ người mua trả tiền trước so với tổng doanh thu cho thấy mức độ phụ thuộc vào tiền mặt từ các giao dịch bán hàng, là chỉ báo chất lượng doanh thu.",line_item,"customer_advances, revenue",False,False,duplicate,,"safe_div(customer_advances,revenue)",2,2,False,False,False
gemma4-e2b-plecpu,2,F3-011,F3,P14-IDC24-customer_advances,False,1,strict,revenue_growth_lag_1,"growth(revenue, 1)","Tốc độ tăng trưởng doanh thu trong quý trước là một yếu tố dự báo mạnh mẽ cho doanh thu tương lai, đặc biệt trong ngành Bất động sản.",note,Doanh thu chưa thực hiện và doanh thu tương lai,False,True,,,"growth(revenue,1)",2,1,True,True,False
gemma4-e2b-plecpu,2,F3-011,F3,P14-IDC24-customer_advances,False,2,strict,revenue_to_assets_ratio,"safe_div(revenue, total_assets)","Tỷ lệ doanh thu so với tổng tài sản đo lường mức độ sử dụng tài sản để tạo ra doanh thu, giúp đánh giá hiệu quả hoạt động cốt lõi.",note,Doanh thu chưa thực hiện và doanh thu tương lai,False,False,duplicate,,"safe_div(revenue,total_assets)",2,2,False,False,False
gemma4-e2b-plecpu,2,F4-009,F4,P14-IDC24-customer_advances,False,0,strict,customer_advance_ratio_zscore,"zscore(customer_advances, 4)","Tỷ lệ người mua trả tiền trước được chuẩn hóa để đo lường mức độ phụ thuộc vào tiền trả trước, giúp đánh giá rủi ro thanh khoản.",line_item,customer_advances,False,False,bad_arity:zscore,,"zscore(customer_advances,4)",2,1,False,False,False
gemma4-e2b-plecpu,2,F4-009,F4,P14-IDC24-customer_advances,False,1,strict,revenue_to_asset_ratio_lag_1,"safe_div(revenue, total_assets) * lag(revenue, 1)",Tỷ lệ doanh thu so với tổng tài sản trong kỳ trước cho thấy khả năng tạo ra doanh thu tương lai dựa trên quy mô tài sản.,line_item,"revenue, total_assets",False,True,,,"(lag(revenue,1)*safe_div(revenue,total_assets))",3,2,True,True,False
gemma4-e2b-plecpu,2,F4-009,F4,P14-IDC24-customer_advances,False,2,strict,cfo_to_equity_growth,"growth(cfo, 2) * safe_div(equity, cash_and_equivalents)",Tăng trưởng dòng tiền thuần so với vốn chủ sở hữu cho thấy hiệu quả sử dụng vốn và khả năng sinh lời từ hoạt động kinh doanh.,line_item,"cfo, equity, cash_and_equivalents",False,True,,,"(growth(cfo,2)*safe_div(equity,cash_and_equivalents))",3,3,True,True,False
gemma4-e2b-plecpu,2,F1-010,F1,P15-CTD17-associates,False,0,strict,associates_profit_growth_zscore,"zscore(growth(share_of_associates, 4)) * abs(revenue) * 0.5","Công thức này đo lường mức độ tăng trưởng lợi nhuận từ các công ty liên doanh/liên kết so với mức trung bình của toàn thị trường, được điều chỉnh theo quy mô doanh thu. Lợi suất cao khi mức tăng trưởng lợi nhuận của các liên kết cao hơn mức trung bình thị trường.",line_item,"share_of_associates, revenue",False,True,,,"(0.5*abs(revenue)*zscore(growth(share_of_associates,4)))",5,2,True,True,False
gemma4-e2b-plecpu,2,F1-010,F1,P15-CTD17-associates,False,1,strict,minority_interest_vs_equity_ratio_lag,"lag(minority_interest, 2) * safe_div(equity, total_assets)",Đo lường sự thay đổi trong mức độ lợi ích cổ đông không kiểm soát so với tỷ lệ vốn chủ sở hữu trên tổng tài sản. Sự biến động của tỷ lệ này có thể phản ánh sự thay đổi trong cấu trúc hoặc giá trị của các liên kết liên doanh.,line_item,"minority_interest, equity, total_assets",False,True,,,"(lag(minority_interest,2)*safe_div(equity,total_assets))",3,3,True,True,False
gemma4-e2b-plecpu,2,F1-010,F1,P15-CTD17-associates,False,2,strict,investments_associates_profit_return_delta,"delta(share_of_associates, 4) * financial_income","Công thức này tập trung vào sự thay đổi (delta) trong lợi nhuận từ các công ty liên kết, nhân với thu nhập tài chính. Nó đánh giá hiệu quả của các khoản đầu tư liên kết trong việc tạo ra dòng tiền hoạt động.",line_item,"share_of_associates, financial_income",False,True,,,"(delta(share_of_associates,4)*financial_income)",3,2,False,True,False
gemma4-e2b-plecpu,2,F2-015,F2,P15-CTD17-associates,False,0,strict,associates_profit_growth_zscore,"zscore(growth(share_of_associates, 1))","Công thức này đo lường mức độ tăng trưởng lợi nhuận từ các công ty liên kết trong kỳ so với mức trung bình của các công ty liên kết trong cùng kỳ, giúp xác định các cổ phiếu có tiềm năng tăng trưởng lợi nhuận từ liên kết.",line_item,Phần lợi nhuận từ các công ty liên kết trong năm,False,True,,,"zscore(growth(share_of_associates,1))",3,1,True,True,False
gemma4-e2b-plecpu,2,F2-015,F2,P15-CTD17-associates,False,1,strict,investments_associates_growth_lag_zscore,"zscore(growth(share_of_associates, 1), lag(share_of_associates, 1))","Đo lường sự thay đổi của tốc độ tăng trưởng lợi nhuận từ các công ty liên kết qua các quý, giúp nắm bắt xu hướng biến động của hiệu suất liên kết.",line_item,Phần lợi nhuận từ các công ty liên kết trong năm,False,False,bad_arity:zscore,,"zscore(growth(share_of_associates,1),lag(share_of_associates,1))",3,1,False,True,False
gemma4-e2b-plecpu,2,F2-015,F2,P15-CTD17-associates,False,2,strict,minority_interest_return_zscore,zscore(revenue * minority_interest),"Công thức này kết hợp doanh thu và lợi ích cổ đông không kiểm soát để đánh giá hiệu suất sinh lời của các cổ phiếu, phản ánh khả năng tạo ra doanh thu từ các liên kết.",note,Đầu tư vào các công ty liên kết,True,True,,,zscore((minority_interest*revenue)),3,2,True,False,False
gemma4-e2b-plecpu,2,F3-012,F3,P15-CTD17-associates,False,0,strict,associates_profit_ratio,"safe_div(share_of_associates, revenue)",Tỷ lệ lợi nhuận từ các công ty liên kết so với doanh thu cho thấy hiệu quả của mô hình liên doanh trong việc tạo ra thu nhập.,line_item,"share_of_associates, revenue",False,True,,,"safe_div(share_of_associates,revenue)",2,2,True,False,False
gemma4-e2b-plecpu,2,F3-012,F3,P15-CTD17-associates,False,1,strict,investments_growth_rate,"growth(investments_associates, 2)",Tốc độ tăng trưởng của khoản đầu tư vào công ty liên kết phản ánh sự mở rộng hoặc thu hẹp chiến lược liên kết của doanh nghiệp.,line_item,investments_associates,False,True,,,"growth(investments_associates,2)",2,1,True,True,False
gemma4-e2b-plecpu,2,F3-012,F3,P15-CTD17-associates,False,2,strict,minority_interest_ratio,"safe_div(minority_interest, equity)",Tỷ lệ lợi ích cổ đông không kiểm soát so với vốn chủ sở hữu có thể là chỉ báo về mức độ phụ thuộc hoặc rủi ro trong cấu trúc liên kết.,note,Đầu tư vào các công ty liên kết | 227.204.788.931 | 194.783.616.306,True,True,,,"safe_div(minority_interest,equity)",2,2,True,False,False
gemma4-e2b-plecpu,2,F4-010,F4,P15-CTD17-associates,False,0,strict,associate_profit_growth,"growth(share_of_associates, 2)",Tốc độ tăng trưởng lợi nhuận từ liên doanh là chỉ báo quan trọng cho hiệu quả của các liên kết.,line_item,share_of_associates,False,True,,,"growth(share_of_associates,2)",2,1,True,True,False
gemma4-e2b-plecpu,2,F4-010,F4,P15-CTD17-associates,False,1,strict,long_term_invest_volatility,"std(long_term_investments, 4)",Biến động của các khoản đầu tư dài hạn phản ánh mức độ rủi ro trong danh mục liên kết.,line_item,long_term_investments,False,True,,,"std(long_term_investments,4)",2,1,False,True,False
gemma4-e2b-plecpu,2,F4-010,F4,P15-CTD17-associates,False,2,strict,revenue_growth_vs_market,"zscore(growth(revenue, 4), growth(revenue, 4))",So sánh tốc độ tăng trưởng doanh thu với mức độ biến động của nó giúp đánh giá chất lượng tăng trưởng.,line_item,revenue,False,False,bad_arity:zscore,,"zscore(growth(revenue,4),growth(revenue,4))",3,1,False,True,False
gemma4-e2b-plecpu,2,F1-011,F1,P16-PVT17-associates,False,0,strict,associates_profit_growth_zscore,"zscore(growth(share_of_associates, 4)) * abs(revenue) * 0.5","Công thức này đo lường mức độ tăng trưởng lợi nhuận từ các công ty liên doanh/liên kết so với mức trung bình của thị trường, được điều chỉnh theo quy mô doanh thu. Lợi suất cao khi mức tăng trưởng lợi nhuận vượt trội so với các cổ phiếu khác.",line_item,"share_of_associates, revenue",False,False,duplicate,,"(0.5*abs(revenue)*zscore(growth(share_of_associates,4)))",5,2,False,True,False
gemma4-e2b-plecpu,2,F1-011,F1,P16-PVT17-associates,False,1,strict,investments_to_equity_ratio_lag,"lag(equity, 2) safe_div(total_assets, investments_associates)","Đo lường mức độ phụ thuộc của vốn chủ sở hữu vào các khoản đầu tư liên kết trong quá khứ. Tỷ lệ cao có thể chỉ ra rủi ro tập trung cao, ảnh hưởng tiêu cực đến lợi suất.",line_item,"equity, total_assets, investments_associates",False,False,syntax_error,,,,,False,True,False
gemma4-e2b-plecpu,2,F1-011,F1,P16-PVT17-associates,False,2,strict,minority_interest_return_delta,"delta(minority_interest, 4) * log(market_cap)","Đo lường sự biến động (delta) của lợi ích cổ đông không kiểm soát. Sự biến động mạnh trong lợi ích này, khi nhân với log của vốn hóa thị trường, có thể là tín hiệu cho sự thay đổi giá trị cổ phiếu.",line_item,"minority_interest, market_cap",False,True,,,"(delta(minority_interest,4)*log(market_cap))",3,2,True,True,False
gemma4-e2b-plecpu,2,F2-016,F2,P16-PVT17-associates,False,0,strict,return_on_associate_profit_growth,"growth(share_of_associates, 1) * safe_div(net_income, total_assets)","Công thức này đo lường mức độ tăng trưởng lợi nhuận từ các công ty liên kết so với tổng tài sản, phản ánh hiệu quả hoạt động của mảng kinh doanh liên kết.",line_item,Lợi nhuận thuần từ khoản đầu tư vào công ty liên kết,False,True,,,"(growth(share_of_associates,1)*safe_div(net_income,total_assets))",3,3,True,True,False
gemma4-e2b-plecpu,2,F2-016,F2,P16-PVT17-associates,False,1,strict,return_on_associate_share_profit_ratio,"share_of_associates * safe_div(net_income, total_assets)","Đo lường tỷ lệ đóng góp của lợi nhuận từ công ty liên kết vào lợi nhuận sau thuế của công ty mẹ, là thước đo trực tiếp về mức độ phụ thuộc và đóng góp của liên doanh.",line_item,"Phần lãi lỗ trong công ty liên doanh, liên kết",False,True,,,"(safe_div(net_income,total_assets)*share_of_associates)",3,3,True,False,False
gemma4-e2b-plecpu,2,F2-016,F2,P16-PVT17-associates,False,2,strict,return_on_investments_return_volatility,"std(share_of_associates, 4) * zscore(share_of_associates)","Công thức này sử dụng độ lệch chuẩn của phần lãi lỗ liên kết để đo lường sự biến động (rủi ro) của lợi suất liên quan, giúp xếp hạng các cổ phiếu có mức độ rủi ro cao hơn trong việc hưởng lợi từ liên kết.",note,Lợi nhuận thuần từ khoản đầu tư vào công ty liên kết,True,True,,,"(std(share_of_associates,4)*zscore(share_of_associates))",3,1,True,True,False
gemma4-e2b-plecpu,2,F3-013,F3,P16-PVT17-associates,False,0,strict,return_on_associate_profit_growth,"growth(share_of_associates, 1)","Tỷ lệ tăng trưởng lợi nhuận từ các công ty liên kết là chỉ báo trực tiếp về hiệu quả của mô hình liên doanh, dự báo lợi suất cao nếu tăng trưởng.",line_item,share_of_associates,False,True,,,"growth(share_of_associates,1)",2,1,True,True,False
gemma4-e2b-plecpu,2,F3-013,F3,P16-PVT17-associates,False,1,strict,associate_profit_to_net_income_ratio,"safe_div(share_of_associates, net_income)",Tỷ lệ phần lợi nhuận từ liên kết so với lợi nhuận sau thuế của công ty mẹ cho thấy mức độ đóng góp của hoạt động liên kết vào kết quả cuối cùng.,note,Lợi nhuận thuần từ khoản đầu tư vào công ty liên kết,True,True,,,"safe_div(share_of_associates,net_income)",2,2,True,False,False
gemma4-e2b-plecpu,2,F3-013,F3,P16-PVT17-associates,False,2,strict,investments_associates_growth_ratio,"growth(investments_associates, 2)",Tốc độ tăng trưởng của khoản đầu tư vào công ty liên kết phản ánh sự mở rộng chiến lược và tiềm năng tăng trưởng của danh mục liên kết.,line_item,investments_associates,False,False,duplicate,,"growth(investments_associates,2)",2,1,False,True,False
gemma4-e2b-plecpu,2,F1-012,F1,P17-NTP17-related_party,False,0,strict,short_term_receivable_to_asset_ratio_zscore,"zscore(short_term_receivables, k=4) * (1.0 safe_div(total_assets, short_term_receivables))","Công thức này đo lường mức độ rủi ro thanh khoản ngắn hạn của doanh nghiệp. Tỷ lệ phải thu ngắn hạn so với tổng tài sản, được chuẩn hóa để so sánh hiệu quả quản lý tài sản giữa các công ty.",line_item,"short_term_receivables, total_assets",False,False,syntax_error,,,,,False,False,False
